#GENE	STR-M-CRE3
Olfr1499	0
Olfr15	0
Olfr150	0
Olfr1500	0
Olfr1501	0
Olfr1502	0
Olfr1503-ps1	0
Olfr1504	0
Olfr1505	0
Olfr1506	0
Olfr1507	0
Olfr1508	0
Olfr1509	0
Olfr151	0
Olfr1510	0
Olfr1511	0
Olfr1512	0
Olfr1513	0
Olfr152	0
Olfr153	0
Olfr1532-ps1	0
Olfr1535	0
Olfr1537	0
Olfr154	0
Olfr1542-ps1	0
Olfr1543-ps1	0
Olfr155	0
Olfr1555-ps1	0
Olfr1556-ps1	0
Olfr156	0
Olfr1564	5
Olfr1565	0
Olfr157	0
Olfr159	0
Olfr16	0
Olfr160	0
Olfr161	0
Olfr162-ps1	0
Olfr163-ps1	0
Olfr164	0
Olfr165	0
Olfr166	0
Olfr167	0
Olfr168	0
Olfr169	0
Olfr17	0
Olfr170	0
Olfr171	0
Olfr172	0
Olfr173	0
Olfr175	0
Olfr177	0
Olfr178	0
Olfr18	1
Olfr180	0
Olfr181	0
Olfr183	0
Olfr184-ps1	0
Olfr185-ps1	0
Olfr186	0
Olfr187	0
Olfr188-ps1	0
Olfr189-ps1	0
Olfr19	0
Olfr190	0
Olfr191	0
Olfr192	0
Olfr193	0
Olfr194	0
Olfr195	0
Olfr196	0
Olfr197	0
Olfr198	0
Olfr199	0
Olfr2	0
Olfr20	0
Olfr200-ps1	0
Olfr201	0
Olfr202	0
Olfr203	0
Olfr204	0
Olfr205	0
Olfr206	0
Olfr209	0
Olfr210-ps1	0
Olfr211	0
Olfr212	0
Olfr213	0
Olfr214	0
Olfr215	0
Olfr218	0
Olfr22-ps1	0
Olfr220	0
Olfr221	0
Olfr222	0
Olfr223	0
Olfr224	0
Olfr225	0
Olfr228	0
Olfr229	0
Olfr23	0
Olfr231	0
Olfr235	0
Olfr237	0
Olfr239	0
Olfr24	0
Olfr241-ps1	0
Olfr243	0
Olfr247	0
Olfr248	0
Olfr25	0
Olfr250	0
Olfr251	0
Olfr258-ps1	0
Olfr259	0
Olfr26	0
Olfr260-ps1	0
Olfr262	0
Olfr263	0
Olfr266	0
Olfr267	0
Olfr268-ps1	0
Olfr269-ps1	0
Olfr27	0
Olfr270	0
Olfr271-ps1	0
Olfr272	0
Olfr273	0
Olfr274-ps1	0
Olfr275	0
Olfr277-ps1	0
Olfr278-ps1	0
Olfr279	5
Olfr281	0
Olfr282	0
Olfr283	3
Olfr284	0
Olfr285	0
Olfr286	2
Olfr287	50
Olfr288	0
Olfr289-ps1	0
Olfr29-ps1	0
Olfr290	0
Olfr291	0
Olfr292	0
Olfr293	0
Olfr294	0
Olfr295	0
Olfr296-ps1	0
Olfr297	0
Olfr298	0
Olfr299	0
Olfr3	0
Olfr30	0
Olfr300-ps1	0
Olfr301	1
Olfr303	0
Olfr304	0
Olfr305	0
Olfr306-ps1	0
Olfr307	0
Olfr308	0
Olfr309	0
Olfr31	0
Olfr310	0
Olfr311	0
Olfr312	0
Olfr313	0
Olfr314	0
Olfr315	0
Olfr316	37
Olfr317	0
Olfr318	1
Olfr319	0
Olfr32	0
Olfr320	0
Olfr322	1
Olfr323	0
Olfr324	0
Olfr325	0
Olfr326-ps1	0
Olfr328	0
Olfr329	0
Olfr33	0
Olfr330	0
Olfr331	0
Olfr332	0
Olfr333-ps1	0
Olfr334-ps1	0
Olfr335-ps	0
Olfr336-ps1	0
Olfr337-ps1	0
Olfr338	0
Olfr339	0
Olfr340	0
Olfr341	0
Olfr342	0
Olfr343-ps1	0
Olfr344	0
Olfr345	0
Olfr346	0
Olfr347	0
Olfr348	0
Olfr349-ps1	0
Olfr350	0
Olfr351	0
Olfr352	0
Olfr353	0
Olfr354	0
Olfr355	0
Olfr356	0
Olfr357	0
Olfr358	0
Olfr359-ps1	0
Olfr360	0
Olfr361	0
Olfr362	0
Olfr363-ps	0
Olfr364-ps1	0
Olfr365	0
Olfr366	0
Olfr367-ps	0
Olfr368	0
Olfr369-ps1	0
Olfr370	0
Olfr371	0
Olfr372	0
Olfr373	0
Olfr374	0
Olfr375-ps1	0
Olfr376	0
Olfr377-ps1	0
Olfr378	0
Olfr379-ps1	0
Olfr38	0
Olfr380	0
Olfr381	0
Olfr382	0
Olfr383-ps1	0
Olfr384	0
Olfr385	0
Olfr387-ps1	0
Olfr388-ps1	0
Olfr389	0
Olfr39	0
Olfr390	0
Olfr391	0
Olfr392	0
Olfr393	0
Olfr394	0
Olfr395	0
Olfr396-ps1	0
Olfr397	0
Olfr398	0
Olfr399	0
Olfr400-ps1	0
Olfr401	0
Olfr402	0
Olfr403	0
Olfr404-ps1	0
Olfr405-ps1	0
Olfr406	0
Olfr407-ps1	0
Olfr408-ps1	0
Olfr409-ps1	0
Olfr410	0
Olfr411	0
Olfr412	0
Olfr414	0
Olfr416-ps1	0
Olfr417	0
Olfr418	0
Olfr419	0
Olfr420	0
Olfr421-ps1	0
Olfr424	0
Olfr427	0
Olfr428-ps1	0
Olfr429	0
Olfr43	0
Olfr430	0
Olfr431-ps1	0
Olfr432	0
Olfr433	0
Olfr434	0
Olfr435	0
Olfr436-ps1	0
Olfr437	0
Olfr439-ps1	0
Olfr44	0
Olfr440-ps1	0
Olfr441	0
Olfr442-ps1	0
Olfr443-ps1	0
Olfr444	0
Olfr446	0
Olfr447	0
Olfr448	0
Olfr449	0
Olfr45	0
Olfr450	0
Olfr451-ps1	0
Olfr452	0
Olfr453	0
Olfr454-ps1	0
Olfr455	0
Olfr456	0
Olfr457	0
Olfr458	0
Olfr459	1
Olfr46	0
Olfr460	0
Olfr461	0
Olfr462	0
Olfr463	0
Olfr464	8
Olfr465-ps1	0
Olfr466	0
Olfr467	0
Olfr468-ps1	0
Olfr469	0
Olfr47	1
Olfr470	0
Olfr471	0
Olfr472	0
Olfr473	0
Olfr474	0
Olfr475-ps1	0
Olfr476	0
Olfr477	0
Olfr478	0
Olfr479	0
Olfr48	0
Olfr480	0
Olfr481	0
Olfr482	0
Olfr483	0
Olfr484	0
Olfr485	0
Olfr486	0
Olfr487	0
Olfr488	0
Olfr489-ps1	0
Olfr49	0
Olfr490	0
Olfr491	0
Olfr492	0
Olfr493	0
Olfr494	0
Olfr495	0
Olfr496-ps1	0
Olfr497	0
Olfr498	0
Olfr499-ps1	0
Olfr5	0
Olfr50	0
Olfr500-ps1	0
Olfr501-ps1	0
Olfr502	0
Olfr503	0
Olfr504	0
Olfr505-ps1	0
Olfr506	0
Olfr507	0
Olfr508	0
Olfr509	0
Olfr51	0
Olfr510	0
Olfr511-ps1	0
Olfr512	0
Olfr513	0
Olfr514	0
Olfr515-ps1	0
Olfr516	0
Olfr517	0
Olfr518	0
Olfr519	0
Olfr52	0
Olfr520	0
Olfr521	0
Olfr522	0
Olfr523	0
Olfr524	0
Olfr525	0
Olfr527	0
Olfr528-ps1	0
Olfr529-ps1	0
Olfr53	0
Olfr530	0
Olfr531	0
Olfr532	0
Olfr533	0
Olfr534-ps1	0
Olfr535	0
Olfr536	0
Olfr537-ps1	0
Olfr538	0
Olfr539	1
Olfr54	0
Olfr540-ps1	2
Olfr541	0
Olfr542-ps1	0
Olfr543	0
Olfr544	0
Olfr545	0
Olfr546-ps1	0
Olfr547	0
Olfr548-ps1	0
Olfr549	0
Olfr55	0
Olfr550	0
Olfr551	0
Olfr552	0
Olfr553	0
Olfr554	0
Olfr555	0
Olfr556	0
Olfr557	0
Olfr558	4
Olfr559	0
Olfr56	3
Olfr560	0
Olfr561	0
Olfr562-ps1	0
Olfr563-ps1	0
Olfr564	0
Olfr565-ps1	0
Olfr566	0
Olfr567-ps1	0
Olfr568	0
Olfr569	0
Olfr57	0
Olfr570	0
Olfr571	0
Olfr572	0
Olfr573-ps1	0
Olfr574	0
Olfr575	0
Olfr576	0
Olfr577	0
Olfr578	0
Olfr58	2
Olfr580-ps1	0
Olfr581-ps1	0
Olfr582	0
Olfr583	0
Olfr584	0
Olfr585	0
Olfr586	0
Olfr587-ps1	0
Olfr588-ps1	0
Olfr589	0
Olfr59	0
Olfr590-ps1	0
Olfr591	0
Olfr592	0
Olfr593	0
Olfr594	0
Olfr595-ps1	0
Olfr596	0
Olfr597	0
Olfr598	0
Olfr599	0
Olfr6	0
Olfr60	0
Olfr600	0
Olfr601	0
Olfr602-ps1	0
Olfr603	0
Olfr605	0
Olfr606	0
Olfr607	0
Olfr608	0
Olfr609	0
Olfr61	0
Olfr610	0
Olfr611	0
Olfr612	0
Olfr613	0
Olfr615	0
Olfr616	0
Olfr617	0
Olfr618	0
Olfr619	0
Olfr62	0
Olfr620	0
Olfr621-ps1	0
Olfr622	0
Olfr623	0
Olfr624	0
Olfr625-ps1	0
Olfr626-ps1	0
Olfr628	0
Olfr629	0
Olfr63	0
Olfr630	0
Olfr631	0
Olfr632	0
Olfr633	0
Olfr634-ps1	0
Olfr635	0
Olfr636-ps1	0
Olfr637-ps1	0
Olfr638	0
Olfr639	0
Olfr64	0
Olfr640	0
Olfr641	0
Olfr642	0
Olfr643	0
Olfr644	0
Olfr645	0
Olfr646	0
Olfr647-ps1	0
Olfr648	0
Olfr649	0
Olfr65	1
Olfr650-ps1	0
Olfr651	0
Olfr652	0
Olfr653	0
Olfr654	0
Olfr655	0
Olfr656	0
Olfr657	0
Olfr658	3
Olfr659	0
Olfr66	0
Olfr660-ps1	0
Olfr661	0
Olfr662-ps1	0
Olfr663	0
Olfr664	0
Olfr665	0
Olfr666	0
Olfr667	0
Olfr668	0
Olfr669	0
Olfr67	0
Olfr670	0
Olfr671	0
Olfr672	0
Olfr673-ps1	0
Olfr674-ps1	0
Olfr675	0
Olfr676	0
Olfr677	0
Olfr678	0
Olfr679	0
Olfr68	0
Olfr680-ps1	0
Olfr681	0
Olfr682-ps1	0
Olfr683	0
Olfr684	0
Olfr685	0
Olfr686	0
Olfr687	0
Olfr688	0
Olfr689	0
Olfr69	0
Olfr690	0
Olfr691	0
Olfr692	0
Olfr693	0
Olfr694	0
Olfr695	0
Olfr696-ps1	0
Olfr697	0
Olfr698	0
Olfr699	0
Olfr70	0
Olfr700	0
Olfr701	0
Olfr702	0
Olfr703	0
Olfr704	0
Olfr705	0
Olfr706	0
Olfr707	0
Olfr709-ps1	0
Olfr71	0
Olfr710	0
Olfr711	0
Olfr712-ps1	0
Olfr713	0
Olfr714	0
Olfr715	0
Olfr715b	0
Olfr716	0
Olfr717-ps1	0
Olfr718-ps1	1
Olfr719-ps	0
Olfr720	0
Olfr721-ps1	0
Olfr722	0
Olfr723	0
Olfr724	0
Olfr725	0
Olfr726	0
Olfr727	0
Olfr728	0
Olfr729	0
Olfr73	0
Olfr730	0
Olfr731	0
Olfr732	0
Olfr733	0
Olfr734	0
Olfr735	0
Olfr736	0
Olfr737-ps1	0
Olfr738	0
Olfr739	0
Olfr74	0
Olfr740	0
Olfr741	0
Olfr742	0
Olfr743	0
Olfr744	0
Olfr745	0
Olfr746	0
Olfr747	0
Olfr748	0
Olfr749	0
Olfr75-ps1	0
Olfr750	0
Olfr752-ps1	0
Olfr753-ps1	0
Olfr754-ps1	0
Olfr755-ps1	0
Olfr756-ps1	0
Olfr757-ps1	0
Olfr758-ps1	0
Olfr759-ps1	0
Olfr76	0
Olfr760-ps1	0
Olfr761	0
Olfr762-ps1	0
Olfr763	0
Olfr764-ps1	0
Olfr765	0
Olfr766-ps1	0
Olfr767	0
Olfr768	0
Olfr769	0
Olfr77	0
Olfr770	0
Olfr771	0
Olfr772	0
Olfr773	0
Olfr774	0
Olfr775	0
Olfr776	0
Olfr777	0
Olfr778-ps1	0
Olfr779	0
Olfr78	0
Olfr780	0
Olfr781	0
Olfr782	0
Olfr783-ps1	0
Olfr784	0
Olfr785	0
Olfr786	0
Olfr787	0
Olfr788	0
Olfr789	0
Olfr790	0
Olfr791	0
Olfr792	0
Olfr793-ps1	0
Olfr794	0
Olfr795-ps1	0
Olfr796	0
Olfr797-ps1	0
Olfr798	0
Olfr799	0
Olfr8	0
Olfr800	0
Olfr801	0
Olfr802	0
Olfr803	0
Olfr804	0
Olfr805	0
Olfr806	0
Olfr807	0
Olfr808	0
Olfr809	0
Olfr810	0
Olfr811	0
Olfr812	0
Olfr813	0
Olfr814	0
Olfr815	0
Olfr816	0
Olfr818	0
Olfr819	0
Olfr820	0
Olfr821	0
Olfr822	0
Olfr823	0
Olfr824	0
Olfr825	0
Olfr826	0
Olfr827	0
Olfr828	0
Olfr829	0
Olfr830	0
Olfr831-ps1	0
Olfr832	0
Olfr833-ps1	0
Olfr834	0
Olfr835	0
Olfr836	0
Olfr837	0
Olfr838-ps1	0
Olfr839-ps1	0
Olfr840-ps1	0
Olfr843	0
Olfr844	0
Olfr845	0
Olfr846	0
Olfr847	0
Olfr848-ps1	0
Olfr849	0
Olfr850	0
Olfr851	0
Olfr852-ps1	0
Olfr853	0
Olfr854	0
Olfr855	0
Olfr856-ps1	0
Olfr857	1
Olfr858-ps1	0
Olfr859	1
Olfr860	0
Olfr861-ps1	0
Olfr862	0
Olfr863-ps1	0
Olfr864-ps1	0
Olfr865-ps1	0
Olfr866	0
Olfr867	0
Olfr868	0
Olfr869	0
Olfr870	0
Olfr871	0
Olfr872	0
Olfr873	0
Olfr874	0
Olfr875	0
Olfr876	0
Olfr877	0
Olfr878	0
Olfr879-ps1	0
Olfr880-ps1	0
Olfr881	2
Olfr882-ps1	0
Olfr883	0
Olfr884	0
Olfr885	0
Olfr886-ps1	0
Olfr887	0
Olfr888	0
Olfr889	0
Olfr890	0
Olfr891	0
Olfr892-ps1	0
Olfr893	0
Olfr894	0
Olfr895	0
Olfr896-ps1	0
Olfr897-ps1	0
Olfr898	3
Olfr9	0
Olfr90	0
Olfr901	1
Olfr902	0
Olfr904	0
Olfr905	0
Olfr906	0
Olfr907	0
Olfr908	0
Olfr91	0
Olfr910	0
Olfr911-ps1	0
Olfr912	0
Olfr913	0
Olfr914	0
Olfr915	0
Olfr916	0
Olfr917	0
Olfr918	0
Olfr919	0
Olfr92	0
Olfr920	2
Olfr921	0
Olfr922	0
Olfr923	0
Olfr924	0
Olfr925-ps1	0
Olfr926	0
Olfr927-ps1	0
Olfr928-ps1	0
Olfr929-ps1	0
Olfr93	0
Olfr930	0
Olfr931-ps1	0
Olfr933	0
Olfr934	0
Olfr935	0
Olfr936	0
Olfr937	0
Olfr938	0
Olfr94	0
Olfr941-ps1	0
Olfr942-ps1	0
Olfr943	0
Olfr944	0
Olfr945	0
Olfr946-ps1	0
Olfr947-ps1	0
Olfr948	0
Olfr949-ps1	0
Olfr95	0
Olfr950-ps1	0
Olfr951	0
Olfr952	0
Olfr953-ps1	0
Olfr954	0
Olfr955	0
Olfr956-ps1	0
Olfr957	0
Olfr958	0
Olfr959	0
Olfr96	0
Olfr960	0
Olfr961	0
Olfr962-ps1	0
Olfr963	0
Olfr964-ps1	0
Olfr965	0
Olfr966-ps1	0
Olfr967	0
Olfr968	0
Olfr969	0
Olfr97	0
Olfr970	0
Olfr971	0
Olfr972	0
Olfr974	0
Olfr975	0
Olfr976	0
Olfr977-ps1	0
Olfr978	0
Olfr979	0
Olfr98	0
Olfr980	0
Olfr981	0
Olfr982	0
Olfr983	0
Olfr984	0
Olfr985	0
Olfr986	0
Olfr987	0
Olfr988	0
Olfr989-ps1	0
Olfr99	0
Olfr990-ps1	0
Olfr991-ps1	0
Olfr992	0
Olfr993	0
Olfr994	0
Olfr995	0
Olfr996	0
Olfr997-ps1	0
Olfr998	0
Olfr999-ps1	0
Olig1	3344
Olig2	963
Olig3	0
Olr1	0
Olrf445-ps1	0
Oma1	160
Omd	44
Omg	3559
Omp	11
Omt2a	0
Omt2b	0
Onecut1	0
Onecut2	61
Onecut3	4
Ooep	5
Oog1	0
Oog2	0
Oog3	0
Oog4	0
Oosp1	0
Oosp2	0
Oosp3	0
Opa1	4586
Opa3	1609
Opalin	618
Opcml	7439
Ophn1	955
Oplah	497
Opn1mw	2
Opn1sw	2
Opn3	163
Opn4	1
Opn5	1
Oprd1	243
Oprk1	309
Oprl1	1269
Oprm1	36
Optc	40
Optn	282
Orai1	191
Orai2	1583
Orai3	382
Orc1	2
Orc2	593
Orc3	610
Orc4	700
Orc5	502
Orc6	541
Orm1	0
Orm2	0
Orm3	0
Ormdl1	125
Ormdl2	121
Ormdl3	1259
Os9	3327
Osbp	1853
Osbp2	1718
Osbpl10	579
Osbpl11	439
Osbpl1a	6090
Osbpl2	1442
Osbpl3	388
Osbpl5	506
Osbpl6	1017
Osbpl7	237
Osbpl8	2528
Osbpl9	742
Oscar	7
Oscp1	838
Oser1	68
Osgep	376
Osgepl1	213
Osgin1	10
Osgin2	340
Osm	1
Osmr	101
Osr1	44
Osr2	0
Ost4	889
Ostc	884
Ostf1	298
Ostm1	1283
Ostn	5
Otc	0
Otoa	2
Otof	155
Otog	5
Otogl	71
Otol1	3
Otop1	0
Otop2	4
Otop3	5
Otor	2
Otos	0
Otp	1
Ott	0
Otub1	4711
Otub2	735
Otud1	681
Otud3	143
Otud4	1150
Otud5	1705
Otud6a	0
Otud6b	1483
Otud7a	1027
Otud7b	1373
Otulin	345
Otulinl	480
Otx1	121
Otx2	22
Otx2os1	0
Ovca2	215
Ovch2	0
Ovgp1	1
Ovol1	0
Ovol2	68
Ovol3	1
Oxa1l	1220
Oxct1	14490
Oxct2a	0
Oxct2b	0
Oxgr1	1
Oxld1	65
Oxnad1	338
Oxr1	4960
Oxsm	263
Oxsr1	868
Oxt	1
Oxtr	767
P2rx1	17
P2rx2	5
P2rx3	42
P2rx4	172
P2rx5	29
P2rx6	19
P2rx7	233
P2ry1	103
P2ry10	1
P2ry10b	11
P2ry12	2218
P2ry13	561
P2ry14	55
P2ry2	7
P2ry4	0
P2ry6	89
P3h1	94
P3h2	50
P3h3	100
P3h4	144
P4ha1	1067
P4ha2	171
P4ha3	80
P4hb	3799
P4htm	1105
Pa2g4	1850
Pabpc1	5206
Pabpc1l	1
Pabpc1l2a-ps	0
Pabpc1l2b-ps	0
Pabpc2	0
Pabpc4	479
Pabpc4l	14
Pabpc5	27
Pabpc6	0
Pabpn1	220
Pabpn1l	0
Pacc1	234
Pacrg	343
Pacs1	2712
Pacs2	4428
Pacsin1	9316
Pacsin2	1024
Pacsin3	603
Padi1	4
Padi2	678
Padi3	0
Padi4	1
Padi6	115
Paf1	1026
Pafah1b1	18222
Pafah1b1-ps1	0
Pafah1b1-ps2	2
Pafah1b2	5860
Pafah1b3	197
Pafah2	195
Pag1	886
Pagr1a	0
Pagr1b	0
Pah	3
Paics	2755
Paip1	1782
Paip2	2653
Paip2b	2218
Pak1	9329
Pak1ip1	821
Pak2	1629
Pak3	3765
Pak4	307
Pak6	3647
Pak7	876
Pakap	2672
Palb2	23
Pald1	307
Palld	137
Palm	8363
Palm3	72
Palmd	367
Pam	4659
Pam16	179
Pamr1	690
Pan2	201
Pan3	527
Panct2	92
Pank1	733
Pank2	1136
Pank3	3146
Pank4	304
Pantr1	1765
Pantr2	22
Panx1	755
Panx2	1826
Panx3	0
Paox	122
Papln	52
Papola	2074
Papolb	6
Papolg	569
Pappa	29
Pappa2	27
Papss1	2552
Papss2	653
Paqr3	265
Paqr4	1602
Paqr5	60
Paqr6	47
Paqr7	1704
Paqr8	5369
Paqr9	1699
Pard3	464
Pard3b	144
Pard3bos1	0
Pard3bos2	0
Pard3bos3	0
Pard6a	552
Pard6b	77
Pard6g	237
Parg	794
Park7	2498
Parl	523
Parm1	1979
Parn	623
Parp1	2180
Parp10	41
Parp11	549
Parp12	176
Parp14	96
Parp16	68
Parp2	236
Parp3	55
Parp4	110
Parp6	4358
Parp8	297
Parp9	93
Parpbp	31
Pars2	220
Particl	245
Parva	1391
Parvaos	11
Parvb	1727
Parvg	227
Pask	57
Pate1	0
Pate10	0
Pate11	0
Pate12	0
Pate13	0
Pate14	0
Pate2	4
Pate3	0
Pate4	0
Pate5	0
Pate6	0
Pate7	0
Pate8	0
Pate9	0
Patj	194
Patl1	482
Patl2	2
Patz1	728
Paupar	4
Pawr	74
Pax1	2
Pax2	1
Pax3	0
Pax4	0
Pax5	15
Pax6	331
Pax6os1	10
Pax7	0
Pax8	0
Pax9	0
Paxbp1	231
Paxip1	1157
Paxx	716
Pbdc1	422
Pbk	152
Pbld1	0
Pbld2	2
Pbp2	8
Pbrm1	1621
Pbsn	0
Pbx1	7441
Pbx2	1245
Pbx3	518
Pbx4	182
Pbxip1	1864
Pcare	8
Pcbd1	125
Pcbd2	132
Pcbp1	2983
Pcbp2	4360
Pcbp3	1262
Pcbp4	2675
Pcca	590
Pccb	1524
Pcdh1	6344
Pcdh10	6536
Pcdh11x	846
Pcdh12	41
Pcdh15	221
Pcdh17	3603
Pcdh18	289
Pcdh19	1804
Pcdh20	547
Pcdh7	3527
Pcdh8	1175
Pcdh9	3717
Pcdha1	52
Pcdha11	108
Pcdha12	191
Pcdha2	89
Pcdha3	121
Pcdha4	23
Pcdha5	148
Pcdha6	100
Pcdha7	119
Pcdha8	3
Pcdha9	106
Pcdhac1	114
Pcdhac2	898
Pcdhb1	0
Pcdhb10	87
Pcdhb11	86
Pcdhb12	164
Pcdhb13	82
Pcdhb14	203
Pcdhb15	62
Pcdhb16	171
Pcdhb17	296
Pcdhb18	209
Pcdhb19	186
Pcdhb2	38
Pcdhb20	247
Pcdhb21	86
Pcdhb22	355
Pcdhb3	103
Pcdhb4	62
Pcdhb5	92
Pcdhb6	47
Pcdhb7	224
Pcdhb8	75
Pcdhb9	294
Pcdhga1	109
Pcdhga10	203
Pcdhga11	445
Pcdhga12	362
Pcdhga2	129
Pcdhga3	240
Pcdhga4	187
Pcdhga5	152
Pcdhga6	315
Pcdhga7	200
Pcdhga8	176
Pcdhga9	93
Pcdhgb1	176
Pcdhgb2	157
Pcdhgb4	103
Pcdhgb5	101
Pcdhgb6	267
Pcdhgb7	138
Pcdhgb8	9
Pcdhgc3	2872
Pcdhgc4	466
Pcdhgc5	2707
Pced1a	387
Pced1b	90
Pced1c-ps	0
Pcf11	628
Pcgf1	125
Pcgf2	338
Pcgf3	1763
Pcgf5	528
Pcgf6	107
Pcid2	792
Pcif1	1408
Pck1	1
Pck2	391
Pclaf	203
Pclo	4604
Pcm1	2076
Pcmt1	3403
Pcmtd1	1832
Pcmtd2	1424
Pcna	783
Pcna-ps1	0
Pcna-ps2	8
Pcnp	1312
Pcnt	657
Pcnx	3169
Pcnx2	1921
Pcnx3	1062
Pcnx4	1055
Pcolce	152
Pcolce2	38
Pcp2	4
Pcp4	5640
Pcp4l1	2710
Pcsk1	1001
Pcsk1n	6832
Pcsk2	8572
Pcsk2os1	84
Pcsk2os2	0
Pcsk4	38
Pcsk5	719
Pcsk6	439
Pcsk7	321
Pcsk9	119
Pctp	33
Pcx	1718
Pcyox1	3401
Pcyox1l	600
Pcyt1a	1435
Pcyt1b	1745
Pcyt2	1344
Pdap1	2521
Pdc	1
Pdcd1	1
Pdcd10	426
Pdcd11	613
Pdcd1lg2	0
Pdcd2	147
Pdcd2l	225
Pdcd4	2520
Pdcd5	394
Pdcd5-ps	24
Pdcd6	931
Pdcd6ip	1616
Pdcd7	397
Pdcl	817
Pdcl2	0
Pdcl3	448
Pde10a	3591
Pde11a	89
Pde12	440
Pde1a	5471
Pde1b	4963
Pde1c	267
Pde2a	525
Pde3a	154
Pde3b	383
Pde4a	2244
Pde4b	2682
Pde4c	6
Pde4d	977
Pde4dip	4955
Pde5a	282
Pde6a	5
Pde6b	0
Pde6c	6
Pde6d	824
Pde6g	1
Pde6h	11
Pde7a	573
Pde7b	743
Pde8a	168
Pde8b	1299
Pde9a	326
Pdf	30
Pdgfa	1012
Pdgfb	770
Pdgfc	352
Pdgfd	131
Pdgfra	3116
Pdgfrb	829
Pdgfrl	52
Pdha1	7803
Pdha2	0
Pdhb	2780
Pdhx	1473
Pdia2	1
Pdia3	5884
Pdia4	1139
Pdia5	46
Pdia6	2479
Pdik1l	430
Pdilt	2
Pdk1	1287
Pdk2	1914
Pdk3	650
Pdk4	327
Pdlim1	92
Pdlim2	571
Pdlim3	63
Pdlim4	221
Pdlim5	1010
Pdlim7	351
Pdp1	1982
Pdp2	394
Pdpk1	4176
Pdpn	245
Pdpr	712
Pdrg1	695
Pds5a	1122
Pds5b	2346
Pdss1	67
Pdss2	263
Pdx1	0
Pdxdc1	2135
Pdxk	5718
Pdxk-ps	1
Pdxp	2116
Pdyn	839
Pdzd11	682
Pdzd2	1811
Pdzd3	17
Pdzd4	4798
Pdzd7	14
Pdzd8	2128
Pdzd9	1
Pdzk1	6
Pdzk1ip1	6
Pdzph1	141
Pdzrn3	601
Pdzrn4	220
Pea15a	15557
Pea15b	0
Peak1	878
Peak1os	8
Pear1	121
Pebp1	4392
Pebp4	0
Pecam1	531
Pecr	76
Pef1	1022
Peg10	742
Peg12	13
Peg13	4895
Peg3	5096
Peli1	1429
Peli2	908
Peli3	427
Pelo	150
Pelp1	908
Pemt	58
Penk	3492
Pepd	520
Per1	1705
Per2	438
Per3	445
Perm1	24
Perp	134
Pes1	1070
Pet100	534
Pet117	0
Pex1	383
Pex10	311
Pex11a	259
Pex11b	514
Pex11g	21
Pex12	205
Pex13	762
Pex13-ps	0
Pex14	959
Pex16	439
Pex19	2890
Pex2	619
Pex26	395
Pex3	471
Pex5	1430
Pex5l	2959
Pex6	1033
Pex7	562
Pf4	31
Pfas	417
Pfdn1	1353
Pfdn2	2307
Pfdn4	530
Pfdn5	2768
Pfdn6	1211
Pfkfb1	11
Pfkfb2	311
Pfkfb3	575
Pfkfb4	164
Pfkl	3094
Pfkm	9001
Pfkp	5335
Pfn1	2401
Pfn2	13291
Pfn3	2
Pfn4	253
Pfn5	0
Pfpl	0
Pga5	3
Pgam1	1616
Pgam1-ps1	0
Pgam1-ps2	20
Pgam2	181
Pgam5	1629
Pgap1	1379
Pgap2	362
Pgap3	189
Pgbd1	53
Pgbd5	3304
Pgc	0
Pgd	1166
Pgf	81
Pgghg	116
Pggt1b	833
Pgk1	2711
Pgk1-ps1	0
Pgk1-ps3	0
Pgk1-rs7	7
Pgk2	0
Pgls	455
Pglyrp1	266
Pglyrp2	0
Pglyrp3	0
Pglyrp4	0
Pgm1	1534
Pgm2	147
Pgm2l1	17012
Pgm3	289
Pgm5	162
Pgp	1531
Pgpep1	473
Pgpep1l	16
Pgr	566
Pgr15l	2
Pgrmc1	8029
Pgrmc2	1701
Pgs1	1568
Phactr1	16006
Phactr2	653
Phactr3	4052
Phactr4	362
Phax	946
Phb	1127
Phb2	1626
Phc1	1250
Phc2	1803
Phc3	1492
Pheta1	298
Pheta2	35
Phex	32
Phf1	309
Phf10	1357
Phf11	0
Phf11a	1
Phf11b	1
Phf11c	4
Phf11d	8
Phf12	737
Phf13	462
Phf14	1708
Phf19	23
Phf2	1398
Phf20	1820
Phf20-ps	5
Phf20l1	1182
Phf21a	962
Phf21b	152
Phf23	1007
Phf24	7219
Phf2os1	7
Phf3	1849
Phf5a	612
Phf6	869
Phf7	69
Phf8	767
Phf8-ps	0
Phgdh	1107
Phgdh-ps1	0
Phgr1	0
Phip	1150
Phka1	809
Phka2	324
Phkb	818
Phkg1	317
Phkg2	1013
Phlda1	522
Phlda2	0
Phlda3	483
Phldb1	1542
Phldb2	184
Phldb3	0
Phlpp1	2252
Phlpp2	1303
Phospho1	49
Phospho2	477
Phox2a	0
Phox2b	0
Phpt1	330
Phrf1	1139
Phtf1	691
Phtf1os	34
Phtf2	501
Phxr2	0
Phxr4	0
Phyh	1362
Phyhd1	24
Phyhip	9469
Phyhipl	4763
Phykpl	70
Pi15	10
Pi16	12
Pi4k2a	1684
Pi4k2b	61
Pi4ka	6220
Pi4kb	1085
Pianp	2681
Pias1	1318
Pias2	1132
Pias3	290
Pias4	371
Pibf1	250
Picalm	3960
