#GENE	STR-M-CRE2
Kcnf1	3151
Kcng1	1549
Kcng2	95
Kcng3	27
Kcng4	79
Kcnh1	2357
Kcnh2	716
Kcnh3	2489
Kcnh4	338
Kcnh5	103
Kcnh6	67
Kcnh7	786
Kcnh8	51
Kcnip1	831
Kcnip2	5060
Kcnip3	2496
Kcnip4	1330
Kcnj1	0
Kcnj10	7012
Kcnj11	845
Kcnj12	305
Kcnj13	0
Kcnj14	33
Kcnj15	7
Kcnj16	596
Kcnj2	1228
Kcnj3	1047
Kcnj4	3309
Kcnj5	104
Kcnj6	148
Kcnj8	119
Kcnj9	1166
Kcnk1	2392
Kcnk10	172
Kcnk12	66
Kcnk13	144
Kcnk15	3
Kcnk16	0
Kcnk18	0
Kcnk2	3812
Kcnk3	338
Kcnk4	69
Kcnk5	16
Kcnk6	160
Kcnk7	7
Kcnk9	1997
Kcnma1	4142
Kcnmb1	20
Kcnmb2	38
Kcnmb3	0
Kcnmb4	834
Kcnmb4os1	2
Kcnmb4os2	33
Kcnn1	351
Kcnn2	491
Kcnn3	1332
Kcnn4	7
Kcnq1	32
Kcnq1ot1	70
Kcnq2	8330
Kcnq3	5078
Kcnq4	96
Kcnq5	2584
Kcnrg	25
Kcns1	138
Kcns2	980
Kcns3	92
Kcnt1	1974
Kcnt2	334
Kcnu1	60
Kcnv1	1771
Kcnv2	0
Kcp	32
Kctd1	2106
Kctd10	1261
Kctd11	49
Kctd12	4427
Kctd12b	230
Kctd13	1892
Kctd14	57
Kctd15	274
Kctd16	324
Kctd17	4783
Kctd18	260
Kctd19	0
Kctd2	1191
Kctd20	2253
Kctd21	418
Kctd3	2010
Kctd4	432
Kctd5	1224
Kctd6	571
Kctd7	450
Kctd8	445
Kctd9	308
Kdelr1	1913
Kdelr2	697
Kdelr3	31
Kdf1	0
Kdm1a	1776
Kdm1b	328
Kdm2a	2045
Kdm2b	489
Kdm3a	1068
Kdm3b	1233
Kdm4a	1581
Kdm4b	2330
Kdm4c	750
Kdm4d	30
Kdm4dl	13
Kdm5a	1377
Kdm5b	2253
Kdm5c	1516
Kdm5d	422
Kdm6a	633
Kdm6b	968
Kdm6bos	0
Kdm7a	1477
Kdm8	68
Kdr	795
Kdsr	779
Keap1	1824
Keg1	0
Kel	0
Kera	0
Khdc1a	0
Khdc1b	0
Khdc1c	0
Khdc3	0
Khdc4	936
Khdrbs1	4109
Khdrbs2	321
Khdrbs3	1613
Khk	143
Khnyn	362
Khsrp	2498
Kidins220	8496
Kif11	132
Kif12	0
Kif13a	797
Kif13b	486
Kif14	27
Kif15	31
Kif16b	247
Kif16bos	0
Kif17	758
Kif18a	24
Kif18b	31
Kif19a	415
Kif1a	30612
Kif1b	18898
Kif1c	2215
Kif20a	61
Kif20b	18
Kif21a	3568
Kif21b	2412
Kif22	81
Kif22-ps	0
Kif23	56
Kif24	27
Kif26a	475
Kif26b	575
Kif27	208
Kif28	0
Kif2a	2357
Kif2b	0
Kif2c	42
Kif3a	2993
Kif3b	2435
Kif3c	6384
Kif4	58
Kif4-ps	0
Kif5a	42172
Kif5b	6171
Kif5c	25000
Kif6	37
Kif7	61
Kif9	99
Kifap3	9605
Kifbp	3558
Kifc1	40
Kifc2	7159
Kifc3	1029
Kifc5b	17
Kifc5c-ps	0
Kin	207
Kir3dl1	0
Kir3dl2	10
Kirrel	212
Kirrel2	204
Kirrel3	1833
Kirrel3os	0
Kis2	0
Kiss1	0
Kiss1r	125
Kit	1115
Kitl	1635
Kiz	318
Kl	107
Klb	2
Klc1	11504
Klc2	3378
Klc3	45
Klc4	333
Klf1	0
Klf10	748
Klf11	136
Klf12	556
Klf13	4190
Klf14	14
Klf15	306
Klf16	2443
Klf17	0
Klf2	177
Klf3	860
Klf4	118
Klf5	574
Klf6	993
Klf7	1403
Klf8	151
Klf9	8185
Klhdc1	298
Klhdc10	4520
Klhdc2	2699
Klhdc3	3471
Klhdc4	468
Klhdc7a	303
Klhdc7b	0
Klhdc8a	523
Klhdc8b	538
Klhdc9	94
Klhl1	300
Klhl10	6
Klhl11	444
Klhl12	1053
Klhl13	5876
Klhl14	48
Klhl15	665
Klhl18	795
Klhl2	6595
Klhl20	581
Klhl21	343
Klhl22	1979
Klhl23	2518
Klhl24	2475
Klhl25	362
Klhl26	1024
Klhl28	688
Klhl29	1577
Klhl3	1264
Klhl30	2
Klhl31	2
Klhl32	411
Klhl33	138
Klhl34	4
Klhl35	34
Klhl36	175
Klhl38	11
Klhl4	403
Klhl40	33
Klhl41	2
Klhl42	851
Klhl5	2571
Klhl6	102
Klhl7	2817
Klhl8	988
Klhl9	4356
Klk1	0
Klk10	0
Klk11	0
Klk12	0
Klk13	4
Klk14	0
Klk15	0
Klk1b1	0
Klk1b10-ps	0
Klk1b11	0
Klk1b12-ps	0
Klk1b14-ps	0
Klk1b15-ps	0
Klk1b16	0
Klk1b18-ps	0
Klk1b19-ps	0
Klk1b2-ps	0
Klk1b21	0
Klk1b22	0
Klk1b23-ps	0
Klk1b24	1
Klk1b26	0
Klk1b27	0
Klk1b28-ps	0
Klk1b3	0
Klk1b4	0
Klk1b5	0
Klk1b7-ps	0
Klk1b8	0
Klk1b9	0
Klk2-ps	4
Klk4	1
Klk5	0
Klk6	31
Klk7	0
Klk8	27
Klk9	1
Klkb1	3
Klra1	0
Klra10	0
Klra11-ps	0
Klra13-ps	0
Klra14-ps	0
Klra17	0
Klra2	0
Klra3	0
Klra4	0
Klra5	0
Klra6	0
Klra7	0
Klra8	0
Klra9	0
Klrb1	0
Klrb1-ps1	0
Klrb1a	2
Klrb1b	0
Klrb1c	0
Klrb1f	0
Klrc1	0
Klrc2	0
Klrc3	0
Klrd1	1
Klre1	0
Klrg1	3
Klrg2	3
Klrh1	0
Klri1	0
Klri2	0
Klrk1	0
Kmo	3
Kmt2a	1665
Kmt2b	1421
Kmt2c	1506
Kmt2d	1562
Kmt2e	2515
Kmt5a	1062
Kmt5b	1439
Kmt5c	199
Kncn	5
Kndc1	2054
Kng1	0
Kng2	0
Knl1	32
Knop1	810
Knstrn	81
Kntc1	31
Kpna1	3940
Kpna2	336
Kpna2-ps	2
Kpna3	2792
Kpna4	2465
Kpna6	2719
Kpna7	1
Kpnb1	6170
Kprp	0
Kptn	530
Kras	2517
Krba1	741
Krcc1	370
Kremen1	605
Kremen2	28
Kri1	626
Krit1	730
Krr1	1009
Krt1	123
Krt10	547
Krt12	68
Krt13	0
Krt14	0
Krt15	5
Krt16	0
Krt17	2
Krt18	7
Krt19	7
Krt2	5
Krt20	5
Krt222	1226
Krt23	0
Krt24	7
Krt25	7
Krt26	25
Krt27	0
Krt28	1
Krt31	0
Krt32	0
Krt33a	0
Krt33b	1
Krt34	0
Krt35	0
Krt36	0
Krt39	0
Krt4	0
Krt40	0
Krt42	0
Krt5	0
Krt6a	0
Krt6b	0
Krt7	2
Krt71	0
Krt72	1
Krt73	23
Krt74	0
Krt75	4
Krt76	0
Krt77	256
Krt78	0
Krt79	0
Krt8	0
Krt8-ps	0
Krt80	35
Krt81	0
Krt82	0
Krt83	0
Krt84	0
Krt86	1
Krt87	4
Krt88	0
Krt9	763
Krt90	9
Krtap1-3	0
Krtap1-4	0
Krtap1-5	0
Krtap10-10	0
Krtap10-4	0
Krtap11-1	0
Krtap12-1	0
Krtap13	0
Krtap13-1	0
Krtap14	0
Krtap15	0
Krtap16-1	0
Krtap16-3	0
Krtap17-1	5
Krtap19-1	0
Krtap19-2	0
Krtap19-3	0
Krtap19-4	0
Krtap19-5	0
Krtap19-9a	0
Krtap19-9b	0
Krtap2-4	0
Krtap20-2	0
Krtap21-1	0
Krtap22-2	0
Krtap24-1	0
Krtap26-1	0
Krtap27-1	0
Krtap28-10	0
Krtap28-13	0
Krtap29-1	0
Krtap3-1	0
Krtap3-2	0
Krtap3-3	0
Krtap31-1	1
Krtap31-2	0
Krtap4-1	0
Krtap4-13	0
Krtap4-16	0
Krtap4-2	0
Krtap4-6	0
Krtap4-7	0
Krtap4-8	0
Krtap4-9	0
Krtap5-1	0
Krtap5-2	0
Krtap5-3	0
Krtap5-4	0
Krtap5-5	0
Krtap6-1	0
Krtap6-2	0
Krtap6-3	0
Krtap6-5	0
Krtap7-1	0
Krtap8-1	0
Krtap9-1	0
Krtap9-3	0
Krtap9-5	0
Krtcap2	751
Krtcap3	7
Krtdap	0
Ksr1	1049
Ksr2	2022
Kti12	256
Ktn1	2770
Kxd1	596
Ky	244
Kyat1	266
Kyat3	210
Kynu	1
L1cam	5716
L1td1	1
L2hgdh	376
L3hypdh	44
L3mbtl1	72
L3mbtl2	919
L3mbtl3	633
L3mbtl4	21
LOC102637012	0
LOC665443	1
LOC667541	0
LTO1	295
Lacc1	90
Lactb	434
Lactb2	235
Lactbl1	0
Lad1	43
Lag3	211
Lage3	289
Lair1	251
Lalba	0
Lama1	105
Lama2	261
Lama3	63
Lama4	372
Lama5	196
Lamb1	1046
Lamb2	656
Lamb3	101
Lamc1	1536
Lamc2	204
Lamc3	160
Lamp1	11356
Lamp2	2180
Lamp3	0
Lamp5	3177
Lamr1-ps1	0
Lamtor1	1790
Lamtor2	918
Lamtor3	810
Lamtor3-ps	0
Lamtor4	930
Lamtor5	808
Lancl1	3338
Lancl2	1914
Lancl3	151
Lao1	10
Lap3	1403
Laptm4a	5598
Laptm4b	1251
Laptm5	1325
Large1	3216
Large2	3
Larp1	3349
Larp1b	204
Larp4	1509
Larp4b	2371
Larp6	734
Larp7	457
Lars	1154
Lars2	41051
Las1l	1025
Lasp1	4325
Lat	0
Lat2	33
Lats1	1482
Lats2	334
Lax1	4
Layn	73
Lbh	1506
Lbhd1	74
Lbhd2	168
Lbp	124
Lbr	262
Lbx1	0
Lbx2	1
Lca5	156
Lca5l	29
Lcat	249
Lce1a1	0
Lce1a2	0
Lce1b	0
Lce1c	0
Lce1d	0
Lce1e	0
Lce1f	0
Lce1g	0
Lce1h	0
Lce1i	0
Lce1j	0
Lce1k	0
Lce1l	0
Lce1m	0
Lce3a	0
Lce3b	0
Lce3c	0
Lce3d	0
Lce3e	0
Lce3f	1
Lce6a	0
Lck	87
Lclat1	936
Lcmt1	1871
Lcmt2	153
Lcn10	0
Lcn11	0
Lcn12	0
Lcn15	0
Lcn2	5
Lcn3	0
Lcn4	0
Lcn5	0
Lcn6	0
Lcn8	0
Lcn9	0
Lcor	199
Lcorl	1032
Lcp1	318
Lcp2	155
Lct	6
Lctl	2
Ldah	1352
Ldb1	2225
Ldb2	1029
Ldb3	174
Ldc1	0
Ldha	7778
Ldha-ps	0
Ldha-ps2	4
Ldha-ps3	0
Ldhal6b	0
Ldhb	10711
Ldhb-ps	59
Ldhc	0
Ldhd	144
Ldlr	910
Ldlrad1	0
Ldlrad2	3
Ldlrad3	365
Ldlrad4	515
Ldlrap1	162
Ldoc1	15
Leap2	0
Lect2	0
Lef1	127
Lef1os1	0
Lefty1	13
Lefty2	15
Lekr1	60
Lelp1	0
Lemd1	23
Lemd2	698
Lemd3	899
Lenep	0
Leng1	174
Leng8	702
Leng9	179
Leo1	589
Lep	0
Lepr	22
Leprot	1044
Leprotl1	1984
Letm1	2452
Letm2	183
Letmd1	1106
Lexm	0
Lfng	489
Lgals1	174
Lgals1-ps1	0
Lgals1-ps2	0
Lgals12	3
Lgals2	2
Lgals3	18
Lgals3bp	626
Lgals4	7
Lgals7	2
Lgals8	467
Lgals9	285
Lgalsl	2703
Lgi1	2985
Lgi2	3530
Lgi3	2592
Lgi4	546
Lgmn	3899
Lgr4	781
Lgr5	82
Lgr6	149
Lgsn	0
Lhb	0
Lhcgr	29
Lhfp	572
Lhfpl1	5
Lhfpl2	575
Lhfpl3	1721
Lhfpl4	6427
Lhfpl5	154
Lhpp	488
Lhx1	10
Lhx1os	5
Lhx2	666
Lhx3	0
Lhx4	0
Lhx5	14
Lhx6	1267
Lhx8	467
Lhx9	5
Lias	718
Lif	9
Lifr	749
Lig1	223
Lig3	728
Lig4	417
Lilr4b	0
Lilra5	12
Lilra6	0
Lilrb4a	4
Lim2	0
Lima1	646
Limch1	2858
Limd1	411
Limd2	1802
Lime1	1
Limk1	1384
Limk2	2062
Lims1	1020
Lims2	475
Lin28a	0
Lin28b	63
Lin37	337
Lin52	448
Lin54	345
Lin7a	733
Lin7b	619
Lin7c	2684
Lin9	126
Lingo1	3613
Lingo2	570
Lingo3	2220
Lingo4	16
Lins1	158
Lipa	545
Lipc	1
Lipe	198
Lipf	0
Lipg	48
Liph	31
Lipi	1
Lipk	0
Lipm	0
Lipn	0
Lipo1	0
Lipo2	9
Lipo3	232
Lipo4	0
Lipo5	0
Lipt1	112
Lipt2	87
Litaf	423
Lix1	915
Lix1l	781
Lkaaear1	0
Llcfc1	0
Llgl1	1859
Llgl2	20
Llph	281
Llph-ps1	0
Llph-ps2	7
Lman1	1001
Lman1l	1
Lman2	2155
Lman2l	1097
Lmbr1	1096
Lmbr1l	104
Lmbrd1	4471
Lmbrd2	2645
Lmcd1	103
Lmf1	453
Lmf2	378
Lmln	461
Lmna	608
Lmnb1	482
Lmnb2	440
Lmntd1	10
Lmntd2	1
Lmo1	97
Lmo2	902
Lmo3	4217
Lmo4	5102
Lmo7	3006
Lmod1	14
Lmod2	0
Lmod3	5
Lmtk2	3454
Lmtk3	4109
Lmx1a	1
Lmx1b	3
Lncbate1	0
Lncbate10	1
Lncbate3	0
Lncbate6	0
Lncenc1	8
Lncpint	3
Lncppara	7
Lnp1	15
Lnpep	2695
Lnpk	1048
Lnx1	427
Lnx2	144
Lockd	11
Lonp1	1718
Lonp2	1693
Lonrf1	599
Lonrf2	6566
Lonrf3	67
Lor	185
Lox	41
Loxhd1	2
Loxl1	123
Loxl2	45
Loxl3	131
Loxl4	1
Lpar1	1715
Lpar2	50
Lpar3	20
Lpar4	66
Lpar5	15
Lpar6	100
Lpcat1	1231
Lpcat2	280
Lpcat2b	0
Lpcat3	480
Lpcat4	2079
Lpgat1	5528
Lpin1	584
Lpin2	1743
Lpin3	20
Lpl	2162
Lpo	50
Lpp	324
Lpxn	45
Lrat	10
Lratd1	2422
Lratd2	838
Lrba	1255
Lrch1	507
Lrch2	989
Lrch3	574
Lrch4	3
Lrcol1	0
Lrfn1	704
Lrfn2	403
Lrfn3	539
Lrfn4	1171
Lrfn5	1455
Lrg1	0
Lrguk	175
Lrif1	422
Lrig1	1087
Lrig2	795
Lrig3	43
Lrit1	0
Lrit2	0
Lrit3	0
Lrmda	6
Lrmp	20
Lrp1	7763
Lrp10	1050
Lrp11	3672
Lrp12	1499
Lrp1b	1054
Lrp2	18
Lrp2bp	21
Lrp3	1571
Lrp4	1138
Lrp5	203
Lrp6	1343
Lrp8	1214
Lrp8os1	0
Lrp8os2	210
Lrp8os3	18
Lrpap1	4887
Lrpprc	2015
Lrr1	6
Lrrc1	393
Lrrc10	0
Lrrc10b	2585
Lrrc14	505
Lrrc14b	5
Lrrc15	0
Lrrc17	8
Lrrc18	14
Lrrc19	0
Lrrc2	78
Lrrc20	683
Lrrc23	59
Lrrc24	679
Lrrc25	35
Lrrc26	1
Lrrc27	121
Lrrc28	456
Lrrc29	11
Lrrc3	669
Lrrc30	0
Lrrc31	0
Lrrc32	99
Lrrc34	14
Lrrc36	11
Lrrc37a	0
Lrrc38	32
Lrrc39	11
Lrrc3b	397
Lrrc3c	0
Lrrc4	2043
Lrrc40	759
Lrrc41	1128
Lrrc42	731
Lrrc43	10
Lrrc45	262
Lrrc46	39
Lrrc47	1506
Lrrc49	2086
Lrrc4b	3945
Lrrc4c	3285
Lrrc51	72
Lrrc52	0
Lrrc55	823
Lrrc56	91
Lrrc57	481
Lrrc58	2703
Lrrc59	2360
Lrrc6	142
Lrrc61	789
Lrrc63	2
Lrrc66	0
Lrrc69	1
Lrrc7	1490
Lrrc70	9
Lrrc71	11
Lrrc72	0
Lrrc73	785
Lrrc74a	0
Lrrc74b	47
Lrrc75a	200
Lrrc75aos1	0
Lrrc75aos2	0
Lrrc75b	529
Lrrc8a	571
Lrrc8b	3027
Lrrc8c	864
Lrrc8d	1287
Lrrc8dos	0
Lrrc8e	1
Lrrc9	75
Lrrcc1	387
Lrrd1	1
Lrrfip1	670
Lrrfip2	567
Lrriq1	20
Lrriq3	13
Lrriq4	0
Lrrk1	81
Lrrk2	1505
Lrrn1	1927
Lrrn2	2454
Lrrn3	2357
Lrrn4	17
Lrrn4cl	20
Lrrtm1	1652
Lrrtm2	2698
Lrrtm3	2202
Lrrtm4	1179
Lrsam1	639
Lrtm1	0
Lrtm2	2099
Lrwd1	219
Lsamp	9974
Lsg1	387
Lsm1	473
Lsm10	182
Lsm11	757
Lsm12	867
Lsm14a	1852
Lsm14b	3878
Lsm2	182
Lsm3	351
Lsm4	687
Lsm5	125
Lsm6	1087
Lsm7	202
Lsm8	537
Lsmem1	0
Lsmem2	15
Lsp1	120
Lsr	179
Lss	1321
Lst1	78
Lta	6
Lta4h	957
Ltb	14
Ltb4r1	1
Ltb4r2	5
Ltbp1	192
Ltbp2	3
Ltbp3	500
Ltbp4	956
Ltbr	245
Ltc4s	113
Ltf	0
Ltk	66
Ltn1	1636
Ltv1	394
Luc7l	2720
Luc7l2	2971
Luc7l3	1638
Lum	43
Lurap1	577
Lurap1l	131
Luzp1	1893
Luzp2	4273
Luzp4	0
Lvrn	3
Lxn	1111
Ly6a	249
Ly6a2	0
Ly6c1	665
Ly6c2	0
Ly6d	3
Ly6e	2966
Ly6e-ps1	0
Ly6f	0
Ly6g	0
Ly6g2	0
Ly6g5b	1
Ly6g5c	0
Ly6g6c	0
Ly6g6d	23
Ly6g6e	9
Ly6g6f	1
Ly6g6g	0
Ly6h	3966
Ly6i	1
Ly6k	1
Ly6l	0
Ly6m	0
Ly75	127
Ly86	450
Ly9	9
Ly96	19
Lyar	214
Lyg1	0
Lyg2	4
Lyl1	52
Lyn	297
Lynx1	12200
Lypd1	3706
Lypd10	0
Lypd11	2
Lypd2	1
Lypd3	0
Lypd4	0
Lypd5	2
Lypd6	798
Lypd6b	379
Lypd8	0
Lypd9	0
Lypla1	603
Lypla2	1042
Lyplal1	120
Lyrm1	223
Lyrm2	416
Lyrm4	586
Lyrm7	327
Lyrm7os	0
Lyrm9	1078
Lysmd1	97
Lysmd2	769
Lysmd3	319
Lysmd4	708
Lyst	1671
Lyve1	11
Lyz1	0
Lyz2	94
Lyzl1	0
Lyzl4	5
Lyzl4os	0
Lyzl6	0
Lzic	342
Lztfl1	985
Lztr1	2747
Lzts1	3918
Lzts2	500
Lzts3	7064
M1ap	1
M5C1000I18Rik	48
M6pr	2215
M6pr-ps	4
Maats1	76
Maats1os	0
Mab21l1	35
Mab21l2	9
Mab21l3	4
Mab21l4	4
Macc1	1
Macf1	5675
Maco1	1713
Macrod1	84
Macrod2	1880
Macrod2os1	0
Macrod2os2	0
Macroh2a1	1921
Macroh2a2	893
Macroh2a3	0
Mad1l1	485
Mad2l1	219
Mad2l1bp	212
Mad2l2	193
Madcam1	1
Madd	4399
Maea	2058
Mael	0
Maf	445
Maf1	1521
Mafa	25
Mafb	300
Maff	36
Mafg	1755
Mafk	279
Mag	14729
Magea1	0
Magea10	0
Magea2	0
Magea3	0
Magea4	0
Magea5	0
Magea6	0
Magea7-ps	0
Magea8	0
Magea9-ps	0
Mageb1	0
Mageb10-ps	0
Mageb16	0
Mageb16-ps1	0
Mageb16-ps2	0
Mageb17-ps	0
Mageb18	0
Mageb2	0
Mageb3	0
Mageb4	0
Mageb5	0
Mageb6-ps	0
Mageb7-ps	2
Mageb8-ps	0
Maged1	15332
Maged2	1693
Magee1	5415
Magee2	353
Magef1	97
Mageh1	839
Magel2	253
Magi1	1846
Magi2	2389
Magi3	1278
Magix	4
Magoh	411
Magohb	152
Magt1	498
Maip1	533
Majin	5
Mak	66
Mak16	731
Mal	10334
Mal2	3597
Malat1	5025
Mall	17
Malrd1	2
Malsu1	189
Malt1	77
Mamdc2	57
Mamdc4	6
Maml1	332
Maml2	258
Maml3	368
Mamld1	551
Mamstr	39
Man1a	2484
Man1a2	3249
Man1b1	1921
Man1c1	962
Man2a1	773
Man2a2	4904
Man2b1	1380
Man2b2	452
Man2c1	518
Man2c1os	11
Manba	212
Manbal	1408
Manea	1207
Maneal	1462
Manf	1274
Mannr	3
Mansc1	97
Mansc4	0
Maoa	1283
Maob	695
Map10	104
Map11	1096
Map1a	31897
Map1b	22766
Map1lc3a	3855
Map1lc3b	3912
Map1s	1012
Map2	30281
Map2k1	8259
Map2k2	1397
Map2k3	200
Map2k3os	8
Map2k4	4910
Map2k5	660
Map2k6	188
Map2k7	1297
Map3k1	346
Map3k10	4305
Map3k11	679
Map3k12	2586
Map3k13	999
Map3k14	94
Map3k15	16
Map3k19	164
Map3k2	880
Map3k20	221
Map3k21	52
Map3k3	357
Map3k4	796
Map3k5	732
Map3k6	36
Map3k7	1553
Map3k7cl	9
Map3k8	23
Map3k9	297
Map4	11538
Map4k1	42
Map4k2	776
Map4k3	1170
Map4k4	6099
Map4k5	1101
Map6	3378
Map6d1	1534
Map7	1628
Map7d1	4895
Map7d2	3621
Map7d3	2
Map9	3699
Mapk1	21490
Mapk10	6169
Mapk11	183
Mapk12	38
Mapk13	8
Mapk14	2072
Mapk15	17
Mapk1ip1	341
Mapk1ip1l	1177
Mapk3	4354
Mapk4	1459
Mapk6	2027
Mapk7	376
Mapk8	2758
Mapk8ip1	11345
Mapk8ip2	6739
Mapk8ip3	9116
Mapk9	5670
Mapkap1	1714
Mapkapk2	587
Mapkapk3	50
Mapkapk5	12
Mapkbp1	1696
Mapre1	4789
Mapre2	9017
Mapre3	3746
Mapt	10174
Marchf1	872
Marchf10	15
Marchf11	89
Marchf2	1273
Marchf3	63
Marchf4	1924
Marchf5	1254
Marchf6	8313
Marchf7	945
Marchf8	2829
Marchf9	874
Marcks	15228
Marcksl1	5786
Marcksl1-ps4	0
Marco	0
Marf1	2602
Mark1	2707
Mark1-ps1	0
Mark1-ps2	0
Mark2	2821
Mark3	1863
Mark4	1800
Mark4-ps	0
Mars1	930
Mars2	545
Marveld1	189
Marveld2	15
Marveld3	7
Mas1	132
Maskbp3	27
Masp1	369
Masp2	3
Mast1	1423
Mast2	2053
Mast3	5163
Mast4	677
Mastl	37
Mat1a	0
Mat2a	2866
Mat2b	2253
Matk	2571
Matn1	33
Matn2	441
Matn3	0
Matn4	408
Matr3	8023
Matr3-ps2	0
Mau2	1743
Mavs	237
Max	1705
Maz	4910
Mb	4
Mb21d2	1315
Mbd1	863
Mbd2	879
Mbd3	2070
Mbd3l1	0
Mbd3l2	0
Mbd4	109
Mbd5	1389
Mbd6	493
Mbip	146
Mbl1	0
Mbl2	1
Mblac1	57
Mblac2	1111
Mbnl1	2673
Mbnl2	5589
Mbnl3	12
Mboat1	35
Mboat2	1923
Mboat4	0
Mboat7	3637
Mbp	142244
Mbtd1	641
Mbtps1	2467
Mbtps2	601
Mc1r	0
Mc2r	6
Mc3r	92
Mc4r	99
Mc5r	36
Mcam	928
Mcat	353
Mcc	424
Mccc1	453
Mccc1os	91
Mccc2	426
Mcee	503
Mcemp1	4
Mcf2	139
Mcf2l	3346
Mcfd2	1512
Mchr1	825
Mcidas	3
Mcl1	2644
Mcm10	24
Mcm2	147
Mcm3	142
Mcm3ap	1340
Mcm4	382
Mcm5	217
Mcm6	258
Mcm7	321
Mcm8	115
Mcm9	194
Mcmbp	729
Mcmdc2	18
Mcoln1	1016
Mcoln2	1
Mcoln3	1
Mcph1	284
Mcpt-ps1	0
Mcpt1	0
Mcpt2	0
Mcpt4	0
Mcpt8	0
Mcpt9	0
Mcrip1	1614
Mcrip2	170
Mcrs1	1094
Mctp1	3834
Mctp2	21
Mcts1	1049
Mcts2	217
Mcu	995
Mcub	30
Mcur1	448
Mdc1	406
Mdfi	16
Mdfic	162
Mdga1	1149
Mdga2	1605
Mdh1	19375
Mdh1b	29
Mdh2	8707
Mdk	401
Mdk-ps1	0
Mdm1	126
Mdm2	1153
Mdm4	1233
Mdm4-ps	0
Mdn1	660
Mdp1	838
Me1	1271
Me2	1102
Me3	1465
Mea1	1499
Meaf6	2838
Meak7	341
Mecom	104
Mecomos	0
Mecp2	4099
Mecr	234
Med1	1202
Med10	535
Med11	189
Med12	323
Med12l	1014
Med13	2704
Med13l	1644
Med14	1830
Med15	1208
Med16	1259
Med17	645
Med18	43
Med19	960
Med20	234
Med21	544
Med22	848
Med23	756
Med24	1838
Med25	1446
Med26	218
Med27	521
Med28	1313
Med29	222
Med30	293
Med31	229
Med4	628
Med6	381
Med7	412
Med8	562
Med9	804
Med9os	8
Medag	70
Mef2a	4881
Mef2b	1
Mef2c	6146
Mef2d	6223
Mefv	0
Meg3	8930
Megf10	580
Megf11	555
Megf6	234
Megf8	4383
Megf9	2836
Mei1	20
Mei4	79
Meig1	56
Meikin	0
Meiob	0
Meioc	0
Meis1	320
Meis2	9635
Meis3	637
Melk	43
Meltf	19
Memo1	405
Men1	1407
Meox1	39
Meox2	2
Mep1a	3
Mep1b	0
Mepce	1044
Mepe	0
Mertk	875
Mesd	1020
Mesp1	0
Mesp2	11
Mest	912
Met	93
Metap1	992
Metap1d	144
Metap2	2760
Methig1	0
Metrn	1909
Metrnl	81
Mettl1	250
Mettl11b	46
Mettl14	630
Mettl15	108
Mettl16	878
Mettl17	211
Mettl18	119
Mettl2	242
Mettl21a	251
Mettl21c	4
Mettl21e	0
Mettl22	435
Mettl23	340
Mettl24	21
Mettl25	147
Mettl26	423
Mettl27	111
Mettl3	361
Mettl4	656
Mettl4-ps1	0
Mettl5	146
Mettl5os	8
Mettl6	475
Mettl7a1	423
Mettl7a2	1
Mettl7a3	6
Mettl7b	0
Mettl8	249
Mettl9	2169
Mex3a	278
Mex3b	394
Mex3c	1359
Mex3d	376
Mfap1a	692
Mfap1b	598
Mfap2	127
Mfap3	1078
Mfap3l	1500
Mfap4	35
Mfap5	11
Mff	4149
Mfge8	3140
Mfhas1	1256
Mfn1	1547
Mfn2	6085
Mfng	105
Mfrp	0
Mfsd1	844
Mfsd10	169
Mfsd11	682
Mfsd12	726
Mfsd13a	649
Mfsd13b	1
Mfsd14a	1422
Mfsd14b	1398
Mfsd2a	1328
Mfsd2b	8
Mfsd3	177
Mfsd4a	337
Mfsd4b1	22
Mfsd4b2	0
Mfsd4b3-ps	1
Mfsd4b4	186
Mfsd4b5	6
Mfsd5	722
Mfsd6	2025
Mfsd6l	1
Mfsd7a	8
Mfsd8	467
Mfsd9	121
Mga	1565
Mgam	2
Mgam2-ps	0
Mgarp	0
Mgat1	1269
Mgat2	845
Mgat3	4039
Mgat4a	1054
Mgat4b	2302
Mgat4c	382
Mgat4d	0
Mgat4e	0
Mgat4f	0
Mgat5	2990
Mgat5b	2654
Mgl2	16
Mgll	5002
Mgme1	81
Mgmt	13
Mgp	410
Mgrn1	5007
Mgst1	362
Mgst2	2
Mgst3	1611
Mhrt	24
Mia	14
Mia2	784
Mia3	2999
Miat	434
Mib1	5012
Mib2	1496
Mical1	262
Mical2	1717
Mical3	2198
Micall1	1741
Micall2	67
Micos10	2091
Micos13	1455
Micu1	2704
Micu2	692
Micu3	2424
Mid1	55
Mid1-ps1	12
Mid1ip1	2069
Mid2	1160
Midn	1649
Mief1	774
Mief2	318
Mien1	1441
Mier1	901
Mier2	611
Mier3	513
Mif	2231
Mif-ps	15
Mif-ps3	4
Mif-ps7	0
Mif4gd	284
Miga1	3094
Miga2	1402
Miip	146
Mill1	0
Mill2	38
Milr1	1
Minar1	164
Minar2	2054
Mindy1	732
Mindy2	2122
Mindy3	819
Mindy4	166
Mindy4b-ps	26
Mink1	7361
Minpp1	1136
Minpp1-ps	0
Mios	601
Miox	0
Mip	0
Mipep	705
Mipep-ps	0
Mipepos	0
Mipol1	103
Mir100	0
