#GENE	STR-M-XDP2
Ighv1-4	0
Ighv1-40	0
Ighv1-41	0
Ighv1-42	0
Ighv1-43	0
Ighv1-44	0
Ighv1-45	0
Ighv1-46	0
Ighv1-47	0
Ighv1-48	0
Ighv1-49	0
Ighv1-5	0
Ighv1-50	0
Ighv1-51	0
Ighv1-52	0
Ighv1-53	0
Ighv1-54	0
Ighv1-55	0
Ighv1-56	0
Ighv1-57	0
Ighv1-58	0
Ighv1-59	0
Ighv1-6	0
Ighv1-60	0
Ighv1-61	0
Ighv1-62	0
Ighv1-62-1	0
Ighv1-62-2	0
Ighv1-62-3	0
Ighv1-63	0
Ighv1-64	0
Ighv1-65	0
Ighv1-66	0
Ighv1-67	0
Ighv1-68	0
Ighv1-69	0
Ighv1-7	0
Ighv1-70	0
Ighv1-71	0
Ighv1-72	0
Ighv1-73	0
Ighv1-74	0
Ighv1-75	0
Ighv1-76	0
Ighv1-77	0
Ighv1-78	0
Ighv1-79	0
Ighv1-8	0
Ighv1-80	0
Ighv1-81	0
Ighv1-82	0
Ighv1-83	0
Ighv1-84	0
Ighv1-85	0
Ighv1-86	0
Ighv1-9	0
Ighv10-1	0
Ighv10-2	0
Ighv10-3	0
Ighv10-4	0
Ighv11-1	0
Ighv11-2	0
Ighv12-1	0
Ighv12-2	0
Ighv12-3	0
Ighv13-1	0
Ighv13-2	0
Ighv14-1	0
Ighv14-2	0
Ighv14-3	0
Ighv14-4	0
Ighv15-1	0
Ighv15-2	0
Ighv16-1	0
Ighv2-1	0
Ighv2-2	0
Ighv2-3	0
Ighv2-4	0
Ighv2-5	0
Ighv2-6	0
Ighv2-6-8	0
Ighv2-7	0
Ighv2-8	0
Ighv2-9	0
Ighv2-9-1	0
Ighv3-1	0
Ighv3-2	0
Ighv3-3	0
Ighv3-4	0
Ighv3-5	0
Ighv3-6	0
Ighv3-7	0
Ighv3-8	0
Ighv4-1	0
Ighv4-2	0
Ighv5-1	0
Ighv5-10	0
Ighv5-11	0
Ighv5-12	0
Ighv5-12-4	0
Ighv5-13	0
Ighv5-15	0
Ighv5-16	0
Ighv5-17	1
Ighv5-18	0
Ighv5-19	0
Ighv5-2	0
Ighv5-21	0
Ighv5-3	0
Ighv5-4	0
Ighv5-5	0
Ighv5-6	0
Ighv5-7	0
Ighv5-8	0
Ighv5-9	0
Ighv5-9-1	0
Ighv6-1	0
Ighv6-2	0
Ighv6-3	0
Ighv6-4	0
Ighv6-5	0
Ighv6-6	0
Ighv6-7	0
Ighv7-1	0
Ighv7-2	0
Ighv7-3	0
Ighv7-4	0
Ighv8-1	0
Ighv8-10	0
Ighv8-11	0
Ighv8-12	0
Ighv8-13	0
Ighv8-14	0
Ighv8-15	0
Ighv8-16	0
Ighv8-2	0
Ighv8-3	0
Ighv8-4	0
Ighv8-5	0
Ighv8-6	0
Ighv8-7	0
Ighv8-8	0
Ighv8-9	0
Ighv9-1	0
Ighv9-2	0
Ighv9-3	0
Ighv9-4	0
Igip	3639
Igkc	9
Igkj1	1
Igkj2	0
Igkj3	1
Igkj4	0
Igkj5	0
Igkv1-108	0
Igkv1-110	0
Igkv1-115	0
Igkv1-117	0
Igkv1-122	0
Igkv1-131	0
Igkv1-132	0
Igkv1-133	0
Igkv1-135	0
Igkv1-136	0
Igkv1-35	0
Igkv1-88	0
Igkv1-99	0
Igkv10-94	0
Igkv10-95	0
Igkv10-96	0
Igkv11-106	0
Igkv11-114	0
Igkv11-118	0
Igkv11-125	0
Igkv12-38	0
Igkv12-40	0
Igkv12-41	0
Igkv12-42	0
Igkv12-44	0
Igkv12-46	0
Igkv12-47	0
Igkv12-49	0
Igkv12-66	0
Igkv12-67	0
Igkv12-89	0
Igkv12-98	0
Igkv13-54-1	0
Igkv13-55-1	0
Igkv13-56-1	0
Igkv13-57-1	0
Igkv13-57-2	0
Igkv13-61-1	0
Igkv13-62-1	0
Igkv13-64	0
Igkv13-71-1	0
Igkv13-73-1	0
Igkv13-74-1	0
Igkv13-76	0
Igkv13-78-1	0
Igkv13-80-1	0
Igkv13-82	0
Igkv13-84	1
Igkv13-85	0
Igkv13-87	0
Igkv14-100	0
Igkv14-111	0
Igkv14-118-1	0
Igkv14-118-2	0
Igkv14-126	0
Igkv14-126-1	0
Igkv14-130	0
Igkv14-134-1	0
Igkv15-101	0
Igkv15-101-1	0
Igkv15-102	0
Igkv15-103	0
Igkv15-97	0
Igkv16-104	0
Igkv17-121	0
Igkv17-127	0
Igkv17-134	0
Igkv18-36	0
Igkv19-93	0
Igkv2-105	0
Igkv2-107	0
Igkv2-109	0
Igkv2-112	0
Igkv2-113	0
Igkv2-116	0
Igkv2-137	0
Igkv2-93-1	0
Igkv2-95-1	0
Igkv2-95-2	0
Igkv20-101-2	0
Igkv3-1	0
Igkv3-10	0
Igkv3-11	0
Igkv3-12	0
Igkv3-12-1	0
Igkv3-2	0
Igkv3-3	0
Igkv3-4	0
Igkv3-5	0
Igkv3-6	0
Igkv3-7	0
Igkv3-8	0
Igkv3-9	0
Igkv4-50	2
Igkv4-51	0
Igkv4-53	0
Igkv4-54	0
Igkv4-55	0
Igkv4-56	0
Igkv4-57	0
Igkv4-57-1	0
Igkv4-58	0
Igkv4-59	0
Igkv4-60	0
Igkv4-61	0
Igkv4-62	0
Igkv4-63	0
Igkv4-65	0
Igkv4-68	0
Igkv4-69	0
Igkv4-70	0
Igkv4-71	0
Igkv4-72	0
Igkv4-73	0
Igkv4-74	0
Igkv4-75	0
Igkv4-77	0
Igkv4-78	0
Igkv4-79	0
Igkv4-80	0
Igkv4-81	0
Igkv4-83	0
Igkv4-86	0
Igkv4-90	0
Igkv4-91	0
Igkv4-92	0
Igkv5-37	0
Igkv5-39	0
Igkv5-40-1	0
Igkv5-43	1
Igkv5-45	0
Igkv5-48	0
Igkv6-13	0
Igkv6-14	0
Igkv6-15	0
Igkv6-17	0
Igkv6-20	0
Igkv6-23	0
Igkv6-25	0
Igkv6-29	0
Igkv6-32	0
Igkv7-33	0
Igkv8-16	0
Igkv8-18	0
Igkv8-19	0
Igkv8-21	0
Igkv8-22	0
Igkv8-24	0
Igkv8-26	0
Igkv8-27	0
Igkv8-28	0
Igkv8-30	0
Igkv8-31	0
Igkv8-34	0
Igkv9-119	0
Igkv9-120	0
Igkv9-123	0
Igkv9-124	0
Igkv9-128	0
Igkv9-129	0
Iglc1	0
Iglc2	0
Iglc3	0
Iglc4	0
Iglj1	0
Iglj2	0
Iglj3	0
Iglj3p	0
Iglj4	0
Igll1	0
Iglon5	1032
Iglv1	3
Iglv2	0
Iglv3	0
Igsf1	1228
Igsf10	315
Igsf11	908
Igsf21	634
Igsf23	0
Igsf3	862
Igsf5	12
Igsf6	27
Igsf8	2772
Igsf9	108
Igsf9b	2727
Igtp	87
Ihh	5
Iigp1	44
Ik	2440
Ikbip	212
Ikbkb	636
Ikbke	18
Ikbkg	953
Ikzf1	136
Ikzf2	77
Ikzf3	11
Ikzf4	236
Ikzf5	393
Il10	0
Il10ra	147
Il10rb	120
Il11	3
Il11ra1	289
Il11ra2	0
Il12a	5
Il12b	0
Il12rb1	11
Il12rb2	7
Il13	0
Il13ra1	342
Il13ra2	8
Il15	17
Il15ra	37
Il16	66
Il17a	0
Il17b	0
Il17c	0
Il17d	77
Il17f	0
Il17ra	112
Il17rb	6
Il17rc	84
Il17rd	322
Il17re	1
Il18	238
Il18bp	23
Il18r1	3
Il18rap	1
Il19	0
Il1a	16
Il1b	1
Il1bos	0
Il1f10	0
Il1f5	0
Il1f6	0
Il1f8	0
Il1f9	0
Il1r1	89
Il1r2	8
Il1rap	403
Il1rapl1	461
Il1rapl2	92
Il1rl1	1
Il1rl2	24
Il1rn	0
Il2	2
Il20	0
Il20ra	12
Il20rb	9
Il21	0
Il21r	40
Il22	3
Il22ra1	6
Il22ra2	1
Il23a	25
Il23r	0
Il24	1
Il25	1
Il27	0
Il27ra	10
Il2ra	4
Il2rb	6
Il2rg	22
Il3	0
Il31	0
Il31ra	3
Il33	586
Il34	518
Il3ra	19
Il4	5
Il4i1	7
Il4ra	146
Il5	1
Il5ra	1
Il6	1
Il6ra	193
Il6st	3053
Il7	7
Il7r	9
Il9	0
Il9r	2
Ildr1	16
Ildr2	3567
Ilf2	1996
Ilf3	1753
Ilk	1556
Ilkap	511
Ilrun	3727
Iltifb	8
Ilvbl	383
Immp1l	269
Immp2l	40
Immt	2851
Imp3	356
Imp4	634
Impa1	1581
Impa2	147
Impact	10731
Impad1	5302
Impdh1	1173
Impdh2	583
Impdh2-ps	14
Impg1	10
Impg2	19
Ina	5674
Inafm1	631
Inafm2	963
Inava	206
Inca1	48
Incenp	213
Inf2	3724
Ing1	568
Ing2	454
Ing3	387
Ing4	1
Ing5	249
Inha	164
Inhba	208
Inhbb	140
Inhbc	0
Inhbe	0
Inip	389
Inka1	31
Inka2	1636
Inmt	7
Ino80	431
Ino80b	175
Ino80c	504
Ino80d	670
Ino80dos	55
Ino80e	618
Inpp1	666
Inpp4a	2623
Inpp4b	431
Inpp5a	1386
Inpp5b	503
Inpp5d	330
Inpp5e	469
Inpp5f	6318
Inpp5j	950
Inpp5k	505
Inppl1	1000
Ins1	0
Ins2	14
Insc	31
Insig1	1261
Insig2	1052
Insl3	0
Insl5	0
Insl6	7
Insm1	93
Insm2	20
Insr	1166
Insrr	10
Insyn1	2695
Insyn2a	405
Insyn2b	278
Ints1	1605
Ints10	685
Ints11	495
Ints12	225
Ints13	379
Ints14	463
Ints2	353
Ints3	1714
Ints4	683
Ints5	429
Ints6	617
Ints6l	282
Ints7	484
Ints8	510
Ints9	273
Intu	154
Invs	173
Ip6k1	4585
Ip6k2	1475
Ip6k3	3
Ipcef1	438
Ipmk	880
Ipo11	1070
Ipo13	1576
Ipo4	684
Ipo5	2436
Ipo7	4109
Ipo8	985
Ipo9	3349
Ipp	309
Ippk	472
Iqank1	15
Iqca	57
Iqca1l	0
Iqcb1	477
Iqcc	241
Iqcd	10
Iqce	446
Iqcf1	0
Iqcf2	0
Iqcf4	0
Iqcf5	4
Iqcf6	0
Iqcg	167
Iqch	4
Iqcj	1
Iqck	61
Iqcm	1
Iqcn	0
Iqgap1	489
Iqgap2	239
Iqgap3	45
Iqschfp	5
Iqsec1	5409
Iqsec2	1860
Iqsec3	4593
Iqub	87
Irak1	910
Irak1bp1	350
Irak2	260
Irak3	3
Irak4	47
Ireb2	2425
Irf1	75
Irf2	373
Irf2bp1	891
Irf2bp2	1243
Irf2bpl	1703
Irf3	248
Irf4	3
Irf5	94
Irf6	8
Irf7	82
Irf8	154
Irf9	266
Irgc1	0
Irgm1	197
Irgm2	112
Irgq	3089
Irs1	900
Irs2	1908
Irs3	4
Irs4	890
Irx1	54
Irx2	29
Irx3	31
Irx3os	0
Irx4	0
Irx5	11
Irx6	3
Isca1	1995
Isca2	482
Iscu	753
Isg15	47
Isg20	27
Isg20l2	307
Isl1	459
Isl2	0
Islr	291
Islr2	1319
Ism1	103
Ism2	3
Isoc1	2035
Isoc2a	429
Isoc2b	56
Ist1	1590
Isx	0
Isy1	432
Isyna1	775
Itch	1454
Itfg1	5333
Itfg2	330
Itga1	370
Itga10	37
Itga11	18
Itga2	8
Itga2b	47
Itga3	648
Itga4	263
Itga5	423
Itga6	1062
Itga7	279
Itga8	47
Itga9	421
Itgad	2
Itgae	6
Itgal	32
Itgam	144
Itgav	1509
Itgax	15
Itgb1	3070
Itgb1bp1	647
Itgb1bp2	3
Itgb2	135
Itgb2l	2
Itgb3	63
Itgb3bp	112
Itgb4	38
Itgb5	985
Itgb6	2
Itgb7	40
Itgb8	2114
Itgbl1	39
Itih1	0
Itih2	114
Itih3	395
Itih4	1
Itih5	1366
Itih5l-ps	0
Itk	4
Itln1	0
Itm2a	1581
Itm2b	13489
Itm2c	18105
Itpa	760
Itpa-ps1	19
Itpa-ps2	0
Itpa-ps3	0
Itpk1	1133
Itpka	1150
Itpkb	1492
Itpkc	129
Itpr1	5155
Itpr2	1121
Itpr3	91
Itpr3os	0
Itprid1	2
Itprid2	1021
Itprip	26
Itpripl1	86
Itpripl2	328
Itsn1	3457
Itsn2	871
Ivd	1775
Ivl	2
Ivns1abp	3302
Iws1	739
Iyd	18
Izumo1	3
Izumo1r	0
Izumo2	0
Izumo3	0
Izumo4	137
Jade1	1054
Jade2	816
Jade3	176
Jag1	154
Jag2	656
Jagn1	611
Jak1	3006
Jak2	892
Jak3	119
Jakmip1	391
Jakmip2	1094
Jakmip3	439
Jam2	1888
Jam3	707
Jaml	5
Jarid2	1216
Jazf1	744
Jcad	3177
Jchain	4
Jdp2	360
Jhy	16
Jkamp	1139
Jmjd1c	1202
Jmjd4	859
Jmjd6	409
Jmjd7	3
Jmjd8	834
Jmy	1629
Josd1	1685
Josd2	431
Jph1	193
Jph2	44
Jph3	4083
Jph4	6213
Jpt1	1170
Jpt2	231
Jpx	149
Jrk	215
Jrkl	170
Jsrp1	51
Jtb	479
Jun	944
Junb	832
Jund	1630
Junos	10
Jup	667
K230015D01Rik	58
Kalrn	3717
Kank1	1255
Kank2	250
Kank3	296
Kank4	165
Kank4os	2
Kansl1	1486
Kansl1l	172
Kansl2	495
Kansl2-ps	12
Kansl3	1634
Kantr	870
Kap	0
Kars	1618
Kars-ps1	0
Kat14	497
Kat2a	1333
Kat2b	413
Kat2b-ps	0
Kat5	940
Kat6a	1501
Kat6b	826
Kat6b-ps1	0
Kat6b-ps2	0
Kat7	1795
Kat8	267
Katna1	162
Katnal1	1536
Katnal2	95
Katnb1	779
Katnbl1	244
Kazald1	19
Kazn	2468
Kbtbd11	3420
Kbtbd12	4
Kbtbd13	2
Kbtbd2	1505
Kbtbd3	189
Kbtbd4	696
Kbtbd6	19
Kbtbd7	1337
Kbtbd8	132
Kbtbd8os	0
Kcmf1	1040
Kcna1	1012
Kcna10	0
Kcna2	4760
Kcna3	140
Kcna4	695
Kcna5	391
Kcna6	2849
Kcna7	0
Kcnab1	4094
Kcnab2	5640
Kcnab3	360
Kcnab3os	0
Kcnb1	2822
Kcnb2	503
Kcnc1	3415
Kcnc2	2129
Kcnc3	1485
Kcnc4	1145
Kcnd1	217
Kcnd2	3563
Kcnd3	1959
Kcnd3os	2
Kcne1	0
Kcne1l	260
Kcne2	158
Kcne3	0
Kcne4	22
Kcnf1	1979
Kcng1	568
Kcng2	52
Kcng3	33
Kcng4	81
Kcnh1	1476
Kcnh2	1229
Kcnh3	1303
Kcnh4	166
Kcnh5	149
Kcnh6	94
Kcnh7	678
Kcnh8	58
Kcnip1	937
Kcnip2	2556
Kcnip3	1931
Kcnip4	1307
Kcnj1	0
Kcnj10	7882
Kcnj11	606
Kcnj12	342
Kcnj13	189
Kcnj14	12
Kcnj15	4
Kcnj16	664
Kcnj2	568
Kcnj3	1245
Kcnj4	1812
Kcnj5	189
Kcnj6	156
Kcnj8	109
Kcnj9	1355
Kcnk1	1730
Kcnk10	227
Kcnk12	81
Kcnk13	105
Kcnk15	1
Kcnk16	1
Kcnk18	0
Kcnk2	2041
Kcnk3	468
Kcnk4	53
Kcnk5	14
Kcnk6	139
Kcnk7	1
Kcnk9	2561
Kcnma1	3689
Kcnmb1	31
Kcnmb2	103
Kcnmb3	2
Kcnmb4	489
Kcnmb4os1	8
Kcnmb4os2	36
Kcnn1	287
Kcnn2	449
Kcnn3	1224
Kcnn4	8
Kcnq1	16
Kcnq1ot1	79
Kcnq2	6325
Kcnq3	3775
Kcnq4	74
Kcnq5	1281
Kcnrg	8
Kcns1	153
Kcns2	981
Kcns3	49
Kcnt1	1352
Kcnt2	218
Kcnu1	65
Kcnv1	492
Kcnv2	1
Kcp	36
Kctd1	1143
Kctd10	1097
Kctd11	52
Kctd12	4373
Kctd12b	220
Kctd13	1265
Kctd14	31
Kctd15	241
Kctd16	259
Kctd17	2793
Kctd18	216
Kctd19	0
Kctd2	1014
Kctd20	1709
Kctd21	317
Kctd3	1750
Kctd4	300
Kctd5	1110
Kctd6	461
Kctd7	388
Kctd8	310
Kctd9	404
Kdelr1	1577
Kdelr2	769
Kdelr3	39
Kdf1	3
Kdm1a	1509
Kdm1b	299
Kdm2a	1896
Kdm2b	395
Kdm3a	833
Kdm3b	944
Kdm4a	1225
Kdm4b	1515
Kdm4c	543
Kdm4d	34
Kdm4dl	6
Kdm5a	1184
Kdm5b	1844
Kdm5c	1302
Kdm5d	444
Kdm6a	523
Kdm6b	850
Kdm6bos	0
Kdm7a	1302
Kdm8	68
Kdr	823
Kdsr	669
Keap1	1557
Keg1	0
Kel	1
Kera	0
Khdc1a	0
Khdc1b	0
Khdc1c	0
Khdc3	0
Khdc4	748
Khdrbs1	3198
Khdrbs2	226
Khdrbs3	1113
Khk	160
Khnyn	375
Khsrp	1922
Kidins220	7190
Kif11	72
Kif12	0
Kif13a	749
Kif13b	343
Kif14	12
Kif15	17
Kif16b	201
Kif16bos	0
Kif17	447
Kif18a	21
Kif18b	33
Kif19a	193
Kif1a	32270
Kif1b	16908
Kif1c	2327
Kif20a	43
Kif20b	14
Kif21a	3638
Kif21b	1926
Kif22	52
Kif22-ps	0
Kif23	16
Kif24	13
Kif26a	298
Kif26b	710
Kif27	174
Kif28	0
Kif2a	2008
Kif2b	0
Kif2c	15
Kif3a	2865
Kif3b	2328
Kif3c	5291
Kif4	61
Kif4-ps	0
Kif5a	42833
Kif5b	6201
Kif5c	24797
Kif6	38
Kif7	73
Kif9	122
Kifap3	7593
Kifbp	2729
Kifc1	24
Kifc2	5488
Kifc3	905
Kifc5b	13
Kifc5c-ps	0
Kin	197
Kir3dl1	0
Kir3dl2	2
Kirrel	255
Kirrel2	65
Kirrel3	1698
Kirrel3os	1
Kis2	0
Kiss1	0
Kiss1r	193
Kit	727
Kitl	1334
Kiz	328
Kl	723
Klb	3
Klc1	10033
Klc2	3336
Klc3	57
Klc4	321
Klf1	0
Klf10	380
Klf11	115
Klf12	733
Klf13	2788
Klf14	17
Klf15	382
Klf16	1234
Klf17	0
Klf2	203
Klf3	667
Klf4	145
Klf5	213
Klf6	1060
Klf7	928
Klf8	131
Klf9	6045
Klhdc1	284
Klhdc10	4601
Klhdc2	2549
Klhdc3	2823
Klhdc4	347
Klhdc7a	230
Klhdc7b	2
Klhdc8a	782
Klhdc8b	479
Klhdc9	98
Klhl1	347
Klhl10	13
Klhl11	627
Klhl12	989
Klhl13	3819
Klhl14	119
Klhl15	496
Klhl18	767
Klhl2	3585
Klhl20	559
Klhl21	288
Klhl22	1677
Klhl23	1574
Klhl24	2311
Klhl25	372
Klhl26	787
Klhl28	670
Klhl29	1376
Klhl3	954
Klhl30	0
Klhl31	2
Klhl32	426
Klhl33	136
Klhl34	1
Klhl35	11
Klhl36	138
Klhl38	10
Klhl4	238
Klhl40	27
Klhl41	7
Klhl42	827
Klhl5	2146
Klhl6	62
Klhl7	2575
Klhl8	760
Klhl9	3543
Klk1	0
Klk10	0
Klk11	1
Klk12	0
Klk13	3
Klk14	0
Klk15	0
Klk1b1	0
Klk1b10-ps	0
Klk1b11	0
Klk1b12-ps	0
Klk1b14-ps	0
Klk1b15-ps	0
Klk1b16	0
Klk1b18-ps	0
Klk1b19-ps	0
Klk1b2-ps	0
Klk1b21	0
Klk1b22	0
Klk1b23-ps	0
Klk1b24	1
Klk1b26	0
Klk1b27	1
Klk1b28-ps	0
Klk1b3	0
Klk1b4	0
Klk1b5	0
Klk1b7-ps	0
Klk1b8	0
Klk1b9	0
Klk2-ps	0
Klk4	0
Klk5	0
Klk6	3
Klk7	0
Klk8	17
Klk9	0
Klkb1	1
Klra1	0
Klra10	0
Klra11-ps	0
Klra13-ps	0
Klra14-ps	0
Klra17	0
Klra2	0
Klra3	0
Klra4	0
Klra5	0
Klra6	0
Klra7	0
Klra8	0
Klra9	0
Klrb1	8
Klrb1-ps1	0
Klrb1a	0
Klrb1b	0
Klrb1c	1
Klrb1f	0
Klrc1	0
Klrc2	0
Klrc3	0
Klrd1	0
Klre1	0
Klrg1	3
Klrg2	0
Klrh1	1
Klri1	0
Klri2	0
Klrk1	0
Kmo	5
Kmt2a	1762
Kmt2b	1105
Kmt2c	1410
Kmt2d	1396
Kmt2e	2010
Kmt5a	687
Kmt5b	1098
Kmt5c	186
Kncn	11
Kndc1	2143
Kng1	0
Kng2	2
Knl1	28
Knop1	742
Knstrn	33
Kntc1	22
Kpna1	3325
Kpna2	259
Kpna2-ps	1
Kpna3	2254
Kpna4	1905
Kpna6	2644
Kpna7	0
Kpnb1	5162
Kprp	0
Kptn	259
Kras	2275
Krba1	500
Krcc1	385
Kremen1	442
Kremen2	13
Kri1	510
Krit1	661
Krr1	804
Krt1	178
Krt10	254
Krt12	46
Krt13	2
Krt14	5
Krt15	2
Krt16	0
Krt17	9
Krt18	52
Krt19	11
Krt2	6
Krt20	2
Krt222	974
Krt23	3
Krt24	0
Krt25	12
Krt26	14
Krt27	0
Krt28	1
Krt31	0
Krt32	0
Krt33a	0
Krt33b	1
Krt34	0
Krt35	0
Krt36	0
Krt39	0
Krt4	2
Krt40	0
Krt42	0
Krt5	0
Krt6a	0
Krt6b	0
Krt7	7
Krt71	0
Krt72	0
Krt73	19
Krt74	0
Krt75	2
Krt76	0
Krt77	131
Krt78	0
Krt79	0
Krt8	26
Krt8-ps	0
Krt80	8
Krt81	0
Krt82	0
Krt83	0
Krt84	0
Krt86	0
Krt87	3
Krt88	0
Krt9	154
Krt90	8
Krtap1-3	0
Krtap1-4	0
Krtap1-5	0
Krtap10-10	0
Krtap10-4	0
Krtap11-1	0
Krtap12-1	0
Krtap13	0
Krtap13-1	0
Krtap14	0
Krtap15	0
Krtap16-1	0
Krtap16-3	0
Krtap17-1	5
Krtap19-1	0
Krtap19-2	0
Krtap19-3	0
Krtap19-4	0
Krtap19-5	0
Krtap19-9a	0
Krtap19-9b	0
Krtap2-4	0
Krtap20-2	0
Krtap21-1	0
Krtap22-2	0
Krtap24-1	0
Krtap26-1	0
Krtap27-1	0
Krtap28-10	0
Krtap28-13	0
Krtap29-1	0
Krtap3-1	0
Krtap3-2	0
Krtap3-3	0
Krtap31-1	0
Krtap31-2	0
Krtap4-1	0
Krtap4-13	0
Krtap4-16	0
Krtap4-2	0
Krtap4-6	0
Krtap4-7	0
Krtap4-8	0
Krtap4-9	0
Krtap5-1	0
Krtap5-2	0
Krtap5-3	0
Krtap5-4	0
Krtap5-5	0
Krtap6-1	0
Krtap6-2	0
Krtap6-3	0
Krtap6-5	0
Krtap7-1	5
Krtap8-1	0
Krtap9-1	0
Krtap9-3	0
Krtap9-5	0
Krtcap2	637
Krtcap3	5
Krtdap	0
Ksr1	839
Ksr2	1787
Kti12	168
Ktn1	1970
Kxd1	516
Ky	114
Kyat1	230
Kyat3	157
Kynu	2
L1cam	5900
L1td1	12
L2hgdh	354
L3hypdh	46
L3mbtl1	109
L3mbtl2	707
L3mbtl3	654
L3mbtl4	14
LOC102637012	0
LOC665443	0
LOC667541	0
LTO1	276
Lacc1	76
Lactb	325
Lactb2	218
Lactbl1	0
Lad1	7
Lag3	172
Lage3	244
Lair1	205
Lalba	0
Lama1	174
Lama2	260
Lama3	74
Lama4	343
Lama5	235
Lamb1	692
Lamb2	715
Lamb3	86
Lamc1	1511
Lamc2	134
Lamc3	183
Lamp1	8828
Lamp2	2392
Lamp3	0
Lamp5	1660
Lamr1-ps1	0
Lamtor1	1298
Lamtor2	865
Lamtor3	698
Lamtor3-ps	1
Lamtor4	737
Lamtor5	657
Lancl1	2072
Lancl2	1586
Lancl3	249
Lao1	3
Lap3	983
Laptm4a	5426
Laptm4b	1418
Laptm5	974
Large1	2388
Large2	11
Larp1	3481
Larp1b	203
Larp4	1453
Larp4b	2508
Larp6	555
Larp7	231
Lars	909
Lars2	30462
Las1l	932
Lasp1	3599
Lat	0
Lat2	19
Lats1	1260
Lats2	307
Lax1	3
Layn	65
Lbh	2010
Lbhd1	98
Lbhd2	170
Lbp	348
Lbr	207
Lbx1	1
Lbx2	0
Lca5	139
Lca5l	30
Lcat	266
Lce1a1	0
Lce1a2	0
Lce1b	0
Lce1c	0
Lce1d	0
Lce1e	0
Lce1f	0
Lce1g	0
Lce1h	0
Lce1i	0
Lce1j	0
Lce1k	0
Lce1l	0
Lce1m	0
Lce3a	0
Lce3b	0
Lce3c	0
Lce3d	0
Lce3e	0
Lce3f	0
Lce6a	0
Lck	46
Lclat1	787
Lcmt1	1381
Lcmt2	180
Lcn10	0
Lcn11	0
Lcn12	0
Lcn15	0
Lcn2	7
Lcn3	0
Lcn4	0
Lcn5	0
Lcn6	0
Lcn8	0
Lcn9	0
Lcor	213
Lcorl	826
Lcp1	321
Lcp2	86
Lct	0
Lctl	3
Ldah	801
Ldb1	1783
Ldb2	605
Ldb3	155
Ldc1	4
Ldha	5115
Ldha-ps	0
Ldha-ps2	2
Ldha-ps3	0
Ldhal6b	0
Ldhb	9024
Ldhb-ps	47
Ldhc	0
Ldhd	125
Ldlr	440
Ldlrad1	0
Ldlrad2	10
Ldlrad3	319
Ldlrad4	348
Ldlrap1	109
Ldoc1	24
Leap2	0
Lect2	0
Lef1	231
Lef1os1	12
Lefty1	2
Lefty2	12
Lekr1	62
Lelp1	0
Lemd1	24
Lemd2	571
Lemd3	810
Lenep	0
Leng1	189
Leng8	572
Leng9	152
Leo1	546
Lep	0
Lepr	124
Leprot	614
Leprotl1	1710
Letm1	1889
Letm2	175
Letmd1	799
Lexm	0
Lfng	621
Lgals1	127
Lgals1-ps1	0
Lgals1-ps2	0
Lgals12	8
Lgals2	2
Lgals3	42
Lgals3bp	679
Lgals4	4
Lgals7	5
Lgals8	603
Lgals9	206
Lgalsl	2194
Lgi1	1904
Lgi2	3695
Lgi3	2163
Lgi4	270
Lgmn	3575
Lgr4	727
Lgr5	90
Lgr6	167
Lgsn	0
Lhb	0
Lhcgr	10
Lhfp	711
Lhfpl1	8
Lhfpl2	554
Lhfpl3	1824
Lhfpl4	5223
Lhfpl5	205
Lhpp	365
Lhx1	46
Lhx1os	22
Lhx2	338
Lhx3	1
Lhx4	1
Lhx5	75
Lhx6	1082
Lhx8	432
Lhx9	383
Lias	576
Lif	2
Lifr	896
Lig1	191
Lig3	643
Lig4	335
Lilr4b	0
Lilra5	2
Lilra6	1
Lilrb4a	0
Lim2	0
Lima1	467
Limch1	1955
Limd1	345
Limd2	1129
Lime1	2
Limk1	1833
Limk2	1877
Lims1	843
Lims2	438
Lin28a	0
Lin28b	83
Lin37	233
Lin52	454
Lin54	274
Lin7a	738
Lin7b	464
Lin7c	2119
Lin9	68
Lingo1	2118
Lingo2	446
Lingo3	1204
Lingo4	24
Lins1	147
Lipa	539
Lipc	4
Lipe	167
Lipf	0
Lipg	35
Liph	23
Lipi	0
Lipk	2
Lipm	0
Lipn	1
Lipo1	0
Lipo2	2
Lipo3	152
Lipo4	0
Lipo5	0
Lipt1	72
Lipt2	54
Litaf	230
Lix1	259
Lix1l	770
Lkaaear1	0
Llcfc1	0
Llgl1	1438
Llgl2	18
Llph	220
Llph-ps1	1
Llph-ps2	1
Lman1	880
Lman1l	0
Lman2	1918
Lman2l	908
Lmbr1	931
Lmbr1l	89
Lmbrd1	3486
Lmbrd2	2245
Lmcd1	56
Lmf1	340
Lmf2	473
Lmln	446
Lmna	553
Lmnb1	344
Lmnb2	392
Lmntd1	11
Lmntd2	2
Lmo1	81
Lmo2	496
Lmo3	1961
Lmo4	2597
Lmo7	1591
Lmod1	12
Lmod2	16
Lmod3	1
Lmtk2	2895
Lmtk3	3359
Lmx1a	19
Lmx1b	1
Lncbate1	0
Lncbate10	3
Lncbate3	0
Lncbate6	1
Lncenc1	18
Lncpint	1
Lncppara	11
Lnp1	19
Lnpep	2634
Lnpk	943
Lnx1	517
Lnx2	100
Lockd	5
Lonp1	1435
Lonp2	1533
Lonrf1	364
